"https://www.webmd.com/hypertension-high-blood-pressure/news/20130315/vitamin-d-supplements-tied-to-lower-blood-pressure-in-blacks
","If our findings are confirmed by other studies, then vitamin D supplementation may be a useful means of helping black individuals lower their blood pressure,"" Forman said."
"https://www.webmd.com/hypertension-high-blood-pressure/news/20130315/vitamin-d-supplements-tied-to-lower-blood-pressure-in-blacks
","In addition, because many black Americans are deficient in vitamin D, taking a supplement may benefit their health even more, said Holick, who was not involved with the study."
"https://www.webmd.com/hypertension-high-blood-pressure/news/20130315/vitamin-d-supplements-tied-to-lower-blood-pressure-in-blacks
","""We are now beginning to believe that a lot of the health disparities between blacks and whites are due to vitamin D deficiency, including the risk for type 2 diabetes, heart disease, cancers and even infectious disease,"" he said."
"https://www.webmd.com/hypertension-high-blood-pressure/news/20130315/vitamin-d-supplements-tied-to-lower-blood-pressure-in-blacks
","For the study, published online March 13 and in the April print issue of the journal Hypertension, Forman's team randomly assigned 250 black participants to one of three doses of vitamin D supplements or an inactive placebo."
"https://www.webmd.com/hypertension-high-blood-pressure/news/20130315/vitamin-d-supplements-tied-to-lower-blood-pressure-in-blacks
","""Hypertension is a leading cause of stroke, heart attack, heart failure, kidney failure and premature cardiovascular death, particularly in black men and women,"" said Dr. Gregg Fonarow, a spokesman for the American Heart Association, and a professor of cardiology at the University of California, Los Angeles."
"https://www.webmd.com/hypertension-high-blood-pressure/news/20130315/vitamin-d-supplements-tied-to-lower-blood-pressure-in-blacks
","Other studies of the effects of vitamin D on blood pressure have been inconsistent and most studies have not included sufficient numbers of black men and women or studied higher doses of vitamin D, he said."
"https://www.webmd.com/allergies/news/20110906/african-american-kids-may-have-more-food-allergies
","African-American children in the U.S. have a higher rate of food allergies than children of other races, and new research suggests that genetic and environmental factors may explain why."
"https://www.webmd.com/allergies/news/20110906/african-american-kids-may-have-more-food-allergies
",Researchers found self-reported black race to be associated with a higher risk for all food allergies examined.
"https://www.webmd.com/allergies/news/20110906/african-american-kids-may-have-more-food-allergies
","Genetically verified African ancestry was significantly linked to peanut, but not milk, allergies."
"https://www.webmd.com/allergies/news/20110906/african-american-kids-may-have-more-food-allergies
","The study found that African-Americans have a threefold higher risk for food allergies than the general population and that African-American male children had the highest food allergy rates in the U.S., with a fourfold higher risk."
"https://www.webmd.com/allergies/news/20110906/african-american-kids-may-have-more-food-allergies
","Their analysis included genetic assessment of ancestry because, in the U.S. especially, self-identified race may underestimate genetic variability, especially for African-Americans and Hispanics, Kumar says."
"https://www.webmd.com/allergies/news/20110906/african-american-kids-may-have-more-food-allergies
","Genetic ancestry was determined by measuring accepted genetic variations associated with African, European, and Asian descent."
"https://www.webmd.com/allergies/news/20110906/african-american-kids-may-have-more-food-allergies
",Self-reported black race was associated with a more than twofold increase in food allergy risk.
"https://www.webmd.com/allergies/news/20110906/african-american-kids-may-have-more-food-allergies
","Genetic African ancestry was associated with a high risk of peanut allergy, with each 10% increase in African ancestry increasing the risk by 25%."
"https://www.webmd.com/allergies/news/20110906/african-american-kids-may-have-more-food-allergies
","Andrew H. Liu, MD, who led the NHANES-data study, tells WebMD that the new research adds to the evidence that African-Americans have a higher risk for food allergies."
"https://www.webmd.com/allergies/news/20110906/african-american-kids-may-have-more-food-allergies
","We still don't know how much of this risk is attributable to African ancestry and genetic heritage and how much is due to other causes,"" he tells WebMD."
"https://www.webmd.com/stroke/news/20110131/study-african-americans-live-longer-after-stroke
","New research suggests that African-Americans have a better survival rate than whites after hospitalization for stroke, but the study raises more questions than it answers about the impact of treatment decisions on outcomes and the meaning of stroke mortality statistics, investigators say."
"https://www.webmd.com/stroke/news/20110131/study-african-americans-live-longer-after-stroke
","In addition to living longer, African-American patients were less likely than whites to receive clot-busting drugs but more likely to receive treatments considered to be end-of-life interventions, such as cardiopulmonary resuscitation or kidney dialysis."
"https://www.webmd.com/stroke/news/20110131/study-african-americans-live-longer-after-stroke
","Stroke Survival Better for African-Americans
African-Americans are more likely to suffer strokes than whites, and studies suggest that they have less access to state-of-the-art stroke treatments."
"https://www.webmd.com/stroke/news/20110131/study-african-americans-live-longer-after-stroke
","Ours is not the first study to show that after admission to the hospital, survival among black and white stroke patients may differ in ways that are unexpected,” he says."
"https://www.webmd.com/stroke/news/20110131/study-african-americans-live-longer-after-stroke
","Holloway, Xian, and colleagues examined outcomes over the course of a year among 5,219 African-American and 18,340 white stroke patients treated at 164 hospitals in New York state."
"https://www.webmd.com/stroke/news/20110131/study-african-americans-live-longer-after-stroke
","Among the major findings:
The death rate during hospitalization for stroke was 5% among African-American patients and 7.4% among whites."
"https://www.webmd.com/stroke/news/20110131/study-african-americans-live-longer-after-stroke
",The death rate one month after a stroke was 6.1% among African-American patients and 11.4% among whites.
"https://www.webmd.com/stroke/news/20110131/study-african-americans-live-longer-after-stroke
",The death rate at one year after a stroke was 16.5% among African-American patients and 24.4% among whites.
"https://www.webmd.com/stroke/news/20110131/study-african-americans-live-longer-after-stroke
","Whites were less likely than blacks to receive life-sustaining interventions like intubation, cardiopulmonary resuscitation, and tracheostomy."
"https://www.webmd.com/stroke/news/20110131/study-african-americans-live-longer-after-stroke
",It has been suggested that blacks have a higher incidence than whites of strokes caused by small vessel disease.
"https://www.webmd.com/stroke/news/20110131/study-african-americans-live-longer-after-stroke
","The newly published study and others suggest that African-Americans are more likely than whites to have these life-sustaining interventions, but it is not clear if patients and family members are fully informed when they decide to have them."
"https://www.webmd.com/stroke/news/20110131/study-african-americans-live-longer-after-stroke
",Volandes says the fact that more whites than African-Americans in the newly published study received hospice care suggests that whites may have been more aware of different treatment options such as hospice.
"https://www.webmd.com/diet/news/20110907/obesity-in-african-american-women-boosts-risk-of-death
","Sept. 7, 2011 -- Overweight and obesity in African-American women increases their risk of death, especially from heart disease, according to a new study."
"https://www.webmd.com/diet/news/20110907/obesity-in-african-american-women-boosts-risk-of-death
","""We have now found in African-American women what has been found in other populations -- that the risk of death goes up incrementally with increasing BMI [body mass index] over 25,"" says researcher Julie R. Palmer, ScD, professor of epidemiology at Boston University."
"https://www.webmd.com/diet/news/20110907/obesity-in-african-american-women-boosts-risk-of-death
","The new finding refutes previous data that suggests that the risk of weight-related death in African-Americans is increased only at very high BMI levels, such as 35 and up."
"https://www.webmd.com/diet/news/20110907/obesity-in-african-american-women-boosts-risk-of-death
",The results are based on follow-up of women who were part of the ongoing Black Women's Health Study.
"https://www.webmd.com/diet/news/20110907/obesity-in-african-american-women-boosts-risk-of-death
","The ongoing Black Women's Health Study includes 59,001 African-American women from all parts of the U.S."
"https://www.webmd.com/diet/news/20110907/obesity-in-african-american-women-boosts-risk-of-death
","The National Medical Association, composed of African-American doctors, is aware of the problem."
"https://www.webmd.com/diet/news/20110907/obesity-in-african-american-women-boosts-risk-of-death
","""African-American women have the highest rates of obesity and this directly correlates to other [coexisting] conditions like diabetes, hypertension, certain cancers, heart attacks and strokes,"" he says in a statement."
"https://www.webmd.com/diet/news/20110907/obesity-in-african-american-women-boosts-risk-of-death
",It will develop a comprehensive approach to combating obesity in African-Americans.
"https://www.webmd.com/diet/news/20110907/obesity-in-african-american-women-boosts-risk-of-death
","According to the National Medical Association, African-Americans, especially women, are 1.5 times as likely to be obese as non-Hispanic whites."
"https://www.webmd.com/beauty/features/expert-q-and-a-african-american-hair-care
",How is African-American hair different from other textures?
"https://www.webmd.com/beauty/features/expert-q-and-a-african-american-hair-care
","One common myth is that there is just one type of African-American hair, New York stylist Ellin LaVar says."
"https://www.webmd.com/beauty/features/expert-q-and-a-african-american-hair-care
","African-American hair isn't just very kinky, coarse texture,"" says LaVar, who has worked with celebrities including Angela Bassett, Naomi Campbell, Whitney Houston, Iman, Serena Williams, Venus Williams, and Oprah."
"https://www.webmd.com/beauty/features/expert-q-and-a-african-american-hair-care
","Though the texture may vary, says Philadelphia dermatologist Susan Taylor, MD, there are some similarities that make African-American hair different from other types."
"https://www.webmd.com/beauty/features/expert-q-and-a-african-american-hair-care
","But every seven to 10 days is actually what's recommended.
ADVERTISEMENT
""I often have to explain to clients that African-American hair needs to be washed regularly,"" says West Hollywood stylist Kim Kimble."
"https://www.webmd.com/beauty/features/expert-q-and-a-african-american-hair-care
",African-American hair needs supplemental moisture to stand up to styling because it is naturally dry.
"https://www.webmd.com/beauty/news/20120321/african-american-women-have-specific-hair-issues
","There is some sort of innate fragility,"" McMichael says, referring to the hair of African-American women."
"https://www.webmd.com/beauty/news/20120321/african-american-women-have-specific-hair-issues
",Hair Loss Is Common in African-American Women
"https://www.webmd.com/beauty/news/20120321/african-american-women-have-specific-hair-issues
","She and her colleagues discovered that when they looked at a national database, the National Ambulatory Medical Care Survey, to find the top reasons for visits to dermatologists by African-Americans."
"https://www.webmd.com/beauty/news/20120321/african-american-women-have-specific-hair-issues
","That Affect African-American Women
By looking at where the hair loss occurs, doctors can sometimes decide how it occurs and what kind of hair loss it is."
"https://www.webmd.com/beauty/news/20120321/african-american-women-have-specific-hair-issues
","African-American Hair Is Unique
Dermatologists have found that the hair shaft of African-American women is structurally different than the hair shaft of women of other races, McMichael says."
"https://www.webmd.com/beauty/news/20120321/african-american-women-have-specific-hair-issues
","In another study, McMichael surveyed 30 African-American women and 30 white women."
"https://www.webmd.com/beauty/news/20120321/african-american-women-have-specific-hair-issues
","While 60% of African-American women said their hair was too dry, 67% of Caucasian women said their hair had normal moisture."
"https://www.webmd.com/beauty/news/20120321/african-american-women-have-specific-hair-issues
","African-American women are more than three times as likely as white women to have hair shaft breakage, she says."
"https://www.webmd.com/breast-cancer/news/20121028/breast-cancer-african-american-women
","African-American women may be more likely to die of breast cancer than women of other races, especially in the first few years after the diagnosis, according to new research."
"https://www.webmd.com/breast-cancer/news/20121028/breast-cancer-african-american-women
","As to why, there are no clear answers yet, but the emphasis on vigilant care is clear for African-American women."
"https://www.webmd.com/breast-cancer/news/20121028/breast-cancer-african-american-women
","""Black women were almost 50% more likely to die compared to white women within the first three years since breast cancer was diagnosed,"" says researcher Erica Warner, ScD, MPH, a postdoctoral research fellow at the Harvard School of Public Health."
"https://www.webmd.com/breast-cancer/news/20121028/breast-cancer-african-american-women
","That higher risk of death was driven by African-American women who had estrogen receptor-positive tumors, she found."
"https://www.webmd.com/breast-cancer/news/20121028/breast-cancer-african-american-women
","Asian women, in comparison to whites or African-Americans, had a lower risk of dying from breast cancer, she found."
"https://www.webmd.com/breast-cancer/news/20121028/breast-cancer-african-american-women
","Other people have shown differences in survival, black compared to white,"" she says."
"https://www.webmd.com/breast-cancer/news/20121028/breast-cancer-african-american-women
","While black women are less likely to get diagnosed with breast cancer than white women, they are more likely to die if diagnosed,"" she says, citing previous research."
"https://www.webmd.com/breast-cancer/news/20121028/breast-cancer-african-american-women
",She found the death risk more striking among African-American women with the ER-positive tumors.
"https://www.webmd.com/breast-cancer/news/20121028/breast-cancer-african-american-women
","Another 1,500 were African-American, more than 600 were Asian, and about 1,300 were Hispanic."
"https://www.webmd.com/breast-cancer/news/20121028/breast-cancer-african-american-women
",African-Americans were nearly 50% more likely than whites to die of breast cancer during the follow-up.
"https://www.webmd.com/breast-cancer/news/20121028/breast-cancer-african-american-women
","When she took into account age and tumor features, she found no differences between African-American and white women for certain tumors, including estrogen receptor-negative tumors."
"https://www.webmd.com/breast-cancer/news/20121028/breast-cancer-african-american-women
","""On average, black women in our study were diagnosed at a later stage,"" she says."
"https://www.webmd.com/breast-cancer/news/20121028/breast-cancer-african-american-women
",African-American Women & Breast Cancer: Perspective
"https://www.webmd.com/breast-cancer/news/20121028/breast-cancer-african-american-women
","She, too, found that African-American women had lower survival after breast cancer than other ethnicities."
"https://www.webmd.com/diabetes/news/20000402/african-american-type-2-diabetes
","Middle-aged African Americans are far more likely to develop adult-onset, or type 2, diabetes than middle-aged whites, with women much more likely than men to develop the disease, a study in this week's issue of the Journal of the American Medical Association reports."
"https://www.webmd.com/diabetes/news/20000402/african-american-type-2-diabetes
","""One of the most important findings of our study is that the excess risk of developing diabetes in African American women is almost 50% due to adiposity [excess fat],"" researcher Linda Kao, PhD, tells WebMD."
"https://www.webmd.com/diabetes/news/20000402/african-american-type-2-diabetes
","The profile of established risk factors for diabetes was clearly worse in African American women than in their white counterparts,"" the researchers write."
"https://www.webmd.com/diabetes/news/20000402/african-american-type-2-diabetes
","In particular, African American women had fewer years of formal education, were more likely to report a family history of diabetes, had greater measures of adiposity ... and reported less physical activity during leisure time."
"https://www.webmd.com/diabetes/news/20000402/african-american-type-2-diabetes
","The racial difference in these risk factors, except for the difference in weight, was also seen in African American vs. white men."
"https://www.webmd.com/diabetes/news/20000402/african-american-type-2-diabetes
","According to the study, the risk of developing diabetes was about 2.4 times greater for African American women and about 1.5 times greater for African American men than for their white counterparts."
"https://www.webmd.com/diabetes/news/20000402/african-american-type-2-diabetes
","The risk drops by almost half in African American women after the figures are adjusted to account for excess weight, but, Kao says, ""the increased risk among African Americans still persists, indicating that some other factor, perhaps a genetic or environmental factor, or both, remains unidentified.""
Helaine Resnick, PhD, a research fellow in the epidemiology, demography and biometry program at the National Institute on Aging of the National Institutes of Health, reviewed the study for WebMD."
"https://www.webmd.com/diabetes/news/20000402/african-american-type-2-diabetes
","A new study shows that African Americans, especially women, are much more likely to develop type 2 diabetes than their white counterparts."
"https://www.webmd.com/diabetes/news/20000402/african-american-type-2-diabetes
","Much of the risk for diabetes among the African American population can be modified with lifestyle changes, but a yet-unknown genetic or environmental factor may also contribute."
"https://www.webmd.com/sleep-disorders/sleep-apnea/news/20180907/sleep-apnea-often-missed-in-black-americans
","Middle-aged African Americans are far more likely to develop adult-onset, or type 2, diabetes than middle-aged whites, with women much more likely than men to develop the disease, a study in this week's issue of the Journal of the American Medical Association reports."
"https://www.webmd.com/sleep-disorders/sleep-apnea/news/20180907/sleep-apnea-often-missed-in-black-americans
","""One of the most important findings of our study is that the excess risk of developing diabetes in African American women is almost 50% due to adiposity [excess fat],"" researcher Linda Kao, PhD, tells WebMD."
"https://www.webmd.com/sleep-disorders/sleep-apnea/news/20180907/sleep-apnea-often-missed-in-black-americans
","The profile of established risk factors for diabetes was clearly worse in African American women than in their white counterparts,"" the researchers write."
"https://www.webmd.com/sleep-disorders/sleep-apnea/news/20180907/sleep-apnea-often-missed-in-black-americans
","In particular, African American women had fewer years of formal education, were more likely to report a family history of diabetes, had greater measures of adiposity ... and reported less physical activity during leisure time."
"https://www.webmd.com/sleep-disorders/sleep-apnea/news/20180907/sleep-apnea-often-missed-in-black-americans
","The racial difference in these risk factors, except for the difference in weight, was also seen in African American vs. white men."
"https://www.webmd.com/sleep-disorders/sleep-apnea/news/20180907/sleep-apnea-often-missed-in-black-americans
","According to the study, the risk of developing diabetes was about 2.4 times greater for African American women and about 1.5 times greater for African American men than for their white counterparts."
"https://www.webmd.com/sleep-disorders/sleep-apnea/news/20180907/sleep-apnea-often-missed-in-black-americans
","The risk drops by almost half in African American women after the figures are adjusted to account for excess weight, but, Kao says, ""the increased risk among African Americans still persists, indicating that some other factor, perhaps a genetic or environmental factor, or both, remains unidentified.""
Helaine Resnick, PhD, a research fellow in the epidemiology, demography and biometry program at the National Institute on Aging of the National Institutes of Health, reviewed the study for WebMD."
"https://www.webmd.com/sleep-disorders/sleep-apnea/news/20180907/sleep-apnea-often-missed-in-black-americans
","A new study shows that African Americans, especially women, are much more likely to develop type 2 diabetes than their white counterparts."
"https://www.webmd.com/sleep-disorders/sleep-apnea/news/20180907/sleep-apnea-often-missed-in-black-americans
","Much of the risk for diabetes among the African American population can be modified with lifestyle changes, but a yet-unknown genetic or environmental factor may also contribute."
"https://www.webmd.com/hypertension-high-blood-pressure/news/20050405/water-pill-works-best-for-high-blood-pressure
",African-Americans are roughly three times as likely as whites to die of illnesses caused by high blood pressure.
"https://www.webmd.com/hypertension-high-blood-pressure/news/20050405/water-pill-works-best-for-high-blood-pressure
","Their increased risk is so great that what defines good blood pressure control is now lower for African-Americansgood blood pressure control is now lower for African-Americans than for whites, but new research shows that, in this group, water pills remain the drug of choice for the initial treatment of high blood pressure."
"https://www.webmd.com/hypertension-high-blood-pressure/news/20050405/water-pill-works-best-for-high-blood-pressure
","Using data from a landmark high blood pressure study, researchers showed that the oldest and cheapest blood pressure medications work betterlandmark high blood pressure study, researchers showed that the oldest and cheapest blood pressure medications work better as the initial treatment of high blood pressure, in both African-Americans and other races, than newer, more expensive drugs."
"https://www.webmd.com/hypertension-high-blood-pressure/news/20050405/water-pill-works-best-for-high-blood-pressure
","Though nearly one in three American adults has high blood pressure,one in three American adults has high blood pressure, the figure is closer to one in two for African-Americans."
"https://www.webmd.com/hypertension-high-blood-pressure/news/20050405/water-pill-works-best-for-high-blood-pressure
","Because of this, the American Heart Association and other health groups recommend more aggressive blood pressure treatment for African-Americans than for other racial groups."
"https://www.webmd.com/hypertension-high-blood-pressure/news/20050405/water-pill-works-best-for-high-blood-pressure
",But the goal for African-Americans is now 130/80.
"https://www.webmd.com/hypertension-high-blood-pressure/news/20050405/water-pill-works-best-for-high-blood-pressure
",Their goal was to look at the risk of heart disease and death from heart disease in African-Americans with high blood pressure taking one of the three commonly prescribed medications.
"https://www.webmd.com/hypertension-high-blood-pressure/news/20050405/water-pill-works-best-for-high-blood-pressure
","Among the new findings reported by Wright and colleagues in the April 6 issue of The Journal of the American Medical Association:
African-Americans who took the diuretic achieved better blood pressure control than those who took the other drugs."
"https://www.webmd.com/hypertension-high-blood-pressure/news/20050405/water-pill-works-best-for-high-blood-pressure
",Diuretics were better than the two newer drugs for reducing the rates of heart failure in African-Americans.
"https://www.webmd.com/hypertension-high-blood-pressure/news/20050405/water-pill-works-best-for-high-blood-pressure
","Among non-African-Americans, those who took calcium-channel blockers had the highest risk of heart failure."
"https://www.webmd.com/hypertension-high-blood-pressure/news/20050405/water-pill-works-best-for-high-blood-pressure
",Neither of the two newer drugs was more effective than the diuretic for preventing heart attacks or death from heart disease in African-Americans and non-African-Americans.
"https://www.webmd.com/hypertension-high-blood-pressure/news/20050405/water-pill-works-best-for-high-blood-pressure
",The findings showed that ACE inhibitors are less effective than other drugs for lowering blood pressure and preventing poor outcomes in African-Americans.
"https://www.webmd.com/hypertension-high-blood-pressure/news/20050405/water-pill-works-best-for-high-blood-pressure
","African-Americans who took ACE inhibitors had a 40% greater risk of stroke, a 30% greater risk of heart failure, and a 19% greater risk for cardiovascular events than those who took the diuretic."
"https://www.webmd.com/hypertension-high-blood-pressure/news/20050405/water-pill-works-best-for-high-blood-pressure
","The overall ALLHAT conclusions that thiazide-type diuretics are indicated as the drug of choice for initial therapy of hypertension apply to both blacks and non-black patient populations,"" the researchers conclude."
"https://www.webmd.com/hypertension-high-blood-pressure/news/20050405/water-pill-works-best-for-high-blood-pressure
",They also recommend calcium-channel blockers over ACE inhibitors as the initial treatment for African-Americans who cannot take a diuretic.
"https://www.webmd.com/first-aid/news/20190308/many-black-americans-live-in-trauma-care-deserts
","By Dennis Thompson
HealthDay Reporter
FRIDAY, March 8, 2019 (HealthDay News) -- Black neighborhoods in America's three largest cities are much more likely to be located in a ""trauma desert,"" an area without immediate access to a designated trauma center, a new study finds."
"https://www.webmd.com/first-aid/news/20190308/many-black-americans-live-in-trauma-care-deserts
","Census data for neighborhoods in New York City, Chicago and Los Angeles revealed that neighborhoods made up of mostly black residents are more often 5 miles or more away from a trauma center, compared with white or Hispanic neighborhoods, researchers said."
"https://www.webmd.com/first-aid/news/20190308/many-black-americans-live-in-trauma-care-deserts
","""We found that black neighborhoods were the only neighborhoods that were consistently in trauma deserts,"" said lead researcher Dr. Elizabeth Tung, an internal medicine and primary care instructor with University of Chicago Medicine."
"https://www.webmd.com/first-aid/news/20190308/many-black-americans-live-in-trauma-care-deserts
","They found large proportions of majority-black neighborhoods in Chicago (35 percent) and New York City (21 percent), but not in Los Angeles (3 percent)."
"https://www.webmd.com/first-aid/news/20190308/many-black-americans-live-in-trauma-care-deserts
",The findings showed that black-majority neighborhoods were eight times more likely to be located in a trauma care desert in Chicago and five times more likely in Los Angeles.
"https://www.webmd.com/first-aid/news/20190308/many-black-americans-live-in-trauma-care-deserts
","On the other hand, activists in New York City rallied around Harlem Hospital and headed off its closure twice, which could explain why the Big Apple's black communities are not as likely to be in a trauma care desert, Tung said."
"https://www.webmd.com/heart-disease/news/20171023/heart-disease-stroke-cutting-black-lives-short
","By Dennis Thompson
HealthDay Reporter
FRIDAY, March 8, 2019 (HealthDay News) -- Black neighborhoods in America's three largest cities are much more likely to be located in a ""trauma desert,"" an area without immediate access to a designated trauma center, a new study finds."
"https://www.webmd.com/heart-disease/news/20171023/heart-disease-stroke-cutting-black-lives-short
","Census data for neighborhoods in New York City, Chicago and Los Angeles revealed that neighborhoods made up of mostly black residents are more often 5 miles or more away from a trauma center, compared with white or Hispanic neighborhoods, researchers said."
"https://www.webmd.com/heart-disease/news/20171023/heart-disease-stroke-cutting-black-lives-short
","""We found that black neighborhoods were the only neighborhoods that were consistently in trauma deserts,"" said lead researcher Dr. Elizabeth Tung, an internal medicine and primary care instructor with University of Chicago Medicine."
"https://www.webmd.com/heart-disease/news/20171023/heart-disease-stroke-cutting-black-lives-short
","They found large proportions of majority-black neighborhoods in Chicago (35 percent) and New York City (21 percent), but not in Los Angeles (3 percent)."
"https://www.webmd.com/heart-disease/news/20171023/heart-disease-stroke-cutting-black-lives-short
",The findings showed that black-majority neighborhoods were eight times more likely to be located in a trauma care desert in Chicago and five times more likely in Los Angeles.
"https://www.webmd.com/heart-disease/news/20171023/heart-disease-stroke-cutting-black-lives-short
","On the other hand, activists in New York City rallied around Harlem Hospital and headed off its closure twice, which could explain why the Big Apple's black communities are not as likely to be in a trauma care desert, Tung said."
"https://www.webmd.com/a-to-z-guides/news/20031007/minority-kids-studies
","Researchers found that African-American children are currently overrepresented in medical research, but white and Hispanic children are underrepresented."
"https://www.webmd.com/a-to-z-guides/news/20031007/minority-kids-studies
","The study, published in the October issue of Pediatrics, suggests that ""black children do have fair access to the potential benefits of clinical trials"" despite having less access to quality health care in general."
"https://www.webmd.com/a-to-z-guides/news/20031007/minority-kids-studies
","Researchers say they were surprised to find that black children were, in fact, overrepresented in clinical research."
"https://www.webmd.com/a-to-z-guides/news/20031007/minority-kids-studies
","African-Americans make up 15% of the U.S. population, but 26% of children involved in medical research were African American, and 32% of those enrolled in clinical trials."
