"https://www.webmd.com/allergies/news/20110906/african-american-kids-may-have-more-food-allergies
",Researchers found self-reported black race to be associated with a higher risk for all food allergies examined.,Salynn Boyles
"https://www.webmd.com/allergies/news/20110906/african-american-kids-may-have-more-food-allergies
","Genetically verified African ancestry was significantly linked to peanut, but not milk, allergies.",Salynn Boyles
"https://www.webmd.com/allergies/news/20110906/african-american-kids-may-have-more-food-allergies
","The study found that African-Americans have a threefold higher risk for food allergies than the general population and that African-American male children had the highest food allergy rates in the U.S., with a fourfold higher risk.",Salynn Boyles
"https://www.webmd.com/allergies/news/20110906/african-american-kids-may-have-more-food-allergies
","Their analysis included genetic assessment of ancestry because, in the U.S. especially, self-identified race may underestimate genetic variability, especially for African-Americans and Hispanics, Kumar says.",Salynn Boyles
"https://www.webmd.com/allergies/news/20110906/african-american-kids-may-have-more-food-allergies
","Genetic ancestry was determined by measuring accepted genetic variations associated with African, European, and Asian descent.",Salynn Boyles
"https://www.webmd.com/allergies/news/20110906/african-american-kids-may-have-more-food-allergies
",Self-reported black race was associated with a more than twofold increase in food allergy risk.,Salynn Boyles
"https://www.webmd.com/allergies/news/20110906/african-american-kids-may-have-more-food-allergies
","Genetic African ancestry was associated with a high risk of peanut allergy, with each 10% increase in African ancestry increasing the risk by 25%.",Salynn Boyles
"https://www.webmd.com/allergies/news/20110906/african-american-kids-may-have-more-food-allergies
","Andrew H. Liu, MD, who led the NHANES-data study, tells WebMD that the new research adds to the evidence that African-Americans have a higher risk for food allergies.",Salynn Boyles
"https://www.webmd.com/allergies/news/20110906/african-american-kids-may-have-more-food-allergies
","We still don't know how much of this risk is attributable to African ancestry and genetic heritage and how much is due to other causes,"" he tells WebMD.",Salynn Boyles
"https://www.webmd.com/stroke/news/20110131/study-african-americans-live-longer-after-stroke
","New research suggests that African-Americans have a better survival rate than whites after hospitalization for stroke, but the study raises more questions than it answers about the impact of treatment decisions on outcomes and the meaning of stroke mortality statistics, investigators say.",Salynn Boyles
"https://www.webmd.com/stroke/news/20110131/study-african-americans-live-longer-after-stroke
","In addition to living longer, African-American patients were less likely than whites to receive clot-busting drugs but more likely to receive treatments considered to be end-of-life interventions, such as cardiopulmonary resuscitation or kidney dialysis.",Salynn Boyles
"https://www.webmd.com/stroke/news/20110131/study-african-americans-live-longer-after-stroke
","Stroke Survival Better for African-Americans
African-Americans are more likely to suffer strokes than whites, and studies suggest that they have less access to state-of-the-art stroke treatments.",Salynn Boyles
"https://www.webmd.com/stroke/news/20110131/study-african-americans-live-longer-after-stroke
","Ours is not the first study to show that after admission to the hospital, survival among black and white stroke patients may differ in ways that are unexpected,” he says.",Salynn Boyles
"https://www.webmd.com/stroke/news/20110131/study-african-americans-live-longer-after-stroke
","Holloway, Xian, and colleagues examined outcomes over the course of a year among 5,219 African-American and 18,340 white stroke patients treated at 164 hospitals in New York state.",Salynn Boyles
"https://www.webmd.com/stroke/news/20110131/study-african-americans-live-longer-after-stroke
","Among the major findings:
The death rate during hospitalization for stroke was 5% among African-American patients and 7.4% among whites.",Salynn Boyles
"https://www.webmd.com/stroke/news/20110131/study-african-americans-live-longer-after-stroke
",The death rate one month after a stroke was 6.1% among African-American patients and 11.4% among whites.,Salynn Boyles
"https://www.webmd.com/stroke/news/20110131/study-african-americans-live-longer-after-stroke
",The death rate at one year after a stroke was 16.5% among African-American patients and 24.4% among whites.,Salynn Boyles
"https://www.webmd.com/stroke/news/20110131/study-african-americans-live-longer-after-stroke
","Whites were less likely than blacks to receive life-sustaining interventions like intubation, cardiopulmonary resuscitation, and tracheostomy.",Salynn Boyles
"https://www.webmd.com/stroke/news/20110131/study-african-americans-live-longer-after-stroke
",It has been suggested that blacks have a higher incidence than whites of strokes caused by small vessel disease.,Salynn Boyles
"https://www.webmd.com/stroke/news/20110131/study-african-americans-live-longer-after-stroke
","The newly published study and others suggest that African-Americans are more likely than whites to have these life-sustaining interventions, but it is not clear if patients and family members are fully informed when they decide to have them.",Salynn Boyles
"https://www.webmd.com/stroke/news/20110131/study-african-americans-live-longer-after-stroke
",Volandes says the fact that more whites than African-Americans in the newly published study received hospice care suggests that whites may have been more aware of different treatment options such as hospice.,Salynn Boyles
"https://www.webmd.com/diet/news/20110907/obesity-in-african-american-women-boosts-risk-of-death
","Sept. 7, 2011 -- Overweight and obesity in African-American women increases their risk of death, especially from heart disease, according to a new study.",Kathleen Doheny
"https://www.webmd.com/diet/news/20110907/obesity-in-african-american-women-boosts-risk-of-death
","""We have now found in African-American women what has been found in other populations -- that the risk of death goes up incrementally with increasing BMI [body mass index] over 25,"" says researcher Julie R. Palmer, ScD, professor of epidemiology at Boston University.",Kathleen Doheny
"https://www.webmd.com/diet/news/20110907/obesity-in-african-american-women-boosts-risk-of-death
","The new finding refutes previous data that suggests that the risk of weight-related death in African-Americans is increased only at very high BMI levels, such as 35 and up.",Kathleen Doheny
"https://www.webmd.com/beauty/news/20120321/african-american-women-have-specific-hair-issues
","There is some sort of innate fragility,"" McMichael says, referring to the hair of African-American women.",Kathleen Doheny
"https://www.webmd.com/beauty/news/20120321/african-american-women-have-specific-hair-issues
",Hair Loss Is Common in African-American Women,Kathleen Doheny
"https://www.webmd.com/beauty/news/20120321/african-american-women-have-specific-hair-issues
","She and her colleagues discovered that when they looked at a national database, the National Ambulatory Medical Care Survey, to find the top reasons for visits to dermatologists by African-Americans.",Kathleen Doheny
"https://www.webmd.com/beauty/news/20120321/african-american-women-have-specific-hair-issues
","That Affect African-American Women
By looking at where the hair loss occurs, doctors can sometimes decide how it occurs and what kind of hair loss it is.",Kathleen Doheny
"https://www.webmd.com/beauty/news/20120321/african-american-women-have-specific-hair-issues
","African-American Hair Is Unique
Dermatologists have found that the hair shaft of African-American women is structurally different than the hair shaft of women of other races, McMichael says.",Kathleen Doheny
"https://www.webmd.com/beauty/news/20120321/african-american-women-have-specific-hair-issues
","In another study, McMichael surveyed 30 African-American women and 30 white women.",Kathleen Doheny
"https://www.webmd.com/beauty/news/20120321/african-american-women-have-specific-hair-issues
","While 60% of African-American women said their hair was too dry, 67% of Caucasian women said their hair had normal moisture.",Kathleen Doheny
"https://www.webmd.com/beauty/news/20120321/african-american-women-have-specific-hair-issues
","African-American women are more than three times as likely as white women to have hair shaft breakage, she says.",Kathleen Doheny
"https://www.webmd.com/breast-cancer/news/20121028/breast-cancer-african-american-women
","African-American women may be more likely to die of breast cancer than women of other races, especially in the first few years after the diagnosis, according to new research.",Kathleen Doheny
"https://www.webmd.com/breast-cancer/news/20121028/breast-cancer-african-american-women
","As to why, there are no clear answers yet, but the emphasis on vigilant care is clear for African-American women.",Kathleen Doheny
"https://www.webmd.com/breast-cancer/news/20121028/breast-cancer-african-american-women
","""Black women were almost 50% more likely to die compared to white women within the first three years since breast cancer was diagnosed,"" says researcher Erica Warner, ScD, MPH, a postdoctoral research fellow at the Harvard School of Public Health.",Kathleen Doheny
"https://www.webmd.com/breast-cancer/news/20121028/breast-cancer-african-american-women
","That higher risk of death was driven by African-American women who had estrogen receptor-positive tumors, she found.",Kathleen Doheny
"https://www.webmd.com/breast-cancer/news/20121028/breast-cancer-african-american-women
","Asian women, in comparison to whites or African-Americans, had a lower risk of dying from breast cancer, she found.",Kathleen Doheny
"https://www.webmd.com/diabetes/news/20000402/african-american-type-2-diabetes
","Middle-aged African Americans are far more likely to develop adult-onset, or type 2, diabetes than middle-aged whites, with women much more likely than men to develop the disease, a study in this week's issue of the Journal of the American Medical Association reports.","Elizabeth Tracey , MS"
"https://www.webmd.com/diabetes/news/20000402/african-american-type-2-diabetes
","""One of the most important findings of our study is that the excess risk of developing diabetes in African American women is almost 50% due to adiposity [excess fat],"" researcher Linda Kao, PhD, tells WebMD.","Elizabeth Tracey , MS"
"https://www.webmd.com/diabetes/news/20000402/african-american-type-2-diabetes
","The profile of established risk factors for diabetes was clearly worse in African American women than in their white counterparts,"" the researchers write.","Elizabeth Tracey , MS"
"https://www.webmd.com/diabetes/news/20000402/african-american-type-2-diabetes
","In particular, African American women had fewer years of formal education, were more likely to report a family history of diabetes, had greater measures of adiposity ... and reported less physical activity during leisure time.","Elizabeth Tracey , MS"
"https://www.webmd.com/diabetes/news/20000402/african-american-type-2-diabetes
","The racial difference in these risk factors, except for the difference in weight, was also seen in African American vs. white men.","Elizabeth Tracey , MS"
"https://www.webmd.com/diabetes/news/20000402/african-american-type-2-diabetes
","According to the study, the risk of developing diabetes was about 2.4 times greater for African American women and about 1.5 times greater for African American men than for their white counterparts.","Elizabeth Tracey , MS"
"https://www.webmd.com/diabetes/news/20000402/african-american-type-2-diabetes
","The risk drops by almost half in African American women after the figures are adjusted to account for excess weight, but, Kao says, ""the increased risk among African Americans still persists, indicating that some other factor, perhaps a genetic or environmental factor, or both, remains unidentified.""
Helaine Resnick, PhD, a research fellow in the epidemiology, demography and biometry program at the National Institute on Aging of the National Institutes of Health, reviewed the study for WebMD.","Elizabeth Tracey , MS"
"https://www.webmd.com/diabetes/news/20000402/african-american-type-2-diabetes
","A new study shows that African Americans, especially women, are much more likely to develop type 2 diabetes than their white counterparts.","Elizabeth Tracey , MS"
"https://www.webmd.com/diabetes/news/20000402/african-american-type-2-diabetes
","Much of the risk for diabetes among the African American population can be modified with lifestyle changes, but a yet-unknown genetic or environmental factor may also contribute.","Elizabeth Tracey , MS"
"https://www.webmd.com/sleep-disorders/sleep-apnea/news/20180907/sleep-apnea-often-missed-in-black-americans
","Sleep apnea is common -- but rarely diagnosed -- among black Americans, researchers say.",
"https://www.webmd.com/sleep-disorders/sleep-apnea/news/20180907/sleep-apnea-often-missed-in-black-americans
","The new study included 852 black men and women, average age 63, in Jackson, Miss., who were participants in the Jackson Heart Sleep Study.",
"https://www.webmd.com/sleep-disorders/sleep-apnea/news/20180907/sleep-apnea-often-missed-in-black-americans
","""Untreated sleep apnea can increase risk for hypertension-related diseases such as stroke, a condition disproportionately common in African-Americans,"" Johnson explained in a hospital news release.",
"https://www.webmd.com/sleep-disorders/sleep-apnea/news/20180907/sleep-apnea-often-missed-in-black-americans
","About 80 percent to 90 percent of Americans with sleep apnea are undiagnosed, and black Americans account for a large number of such people, the study authors noted.",
"https://www.webmd.com/sleep-disorders/sleep-apnea/news/20180907/sleep-apnea-often-missed-in-black-americans
","He said, ""These findings in the Jackson Heart Study reveal that sleep apnea is underdiagnosed and a potential threat to the health and safety of African-Americans.""",
"https://www.webmd.com/sleep-disorders/sleep-apnea/news/20180907/sleep-apnea-often-missed-in-black-americans
","According to Twery, who was not involved with the new report, ""Further studies are needed to develop the tools and systems required to facilitate diagnosis and treatment of sleep apnea in African-Americans and other communities.",
"https://www.webmd.com/hypertension-high-blood-pressure/news/20050405/water-pill-works-best-for-high-blood-pressure
",African-Americans are roughly three times as likely as whites to die of illnesses caused by high blood pressure.,Salynn Boyles
"https://www.webmd.com/hypertension-high-blood-pressure/news/20050405/water-pill-works-best-for-high-blood-pressure
","Their increased risk is so great that what defines good blood pressure control is now lower for African-Americansgood blood pressure control is now lower for African-Americans than for whites, but new research shows that, in this group, water pills remain the drug of choice for the initial treatment of high blood pressure.",Salynn Boyles
"https://www.webmd.com/hypertension-high-blood-pressure/news/20050405/water-pill-works-best-for-high-blood-pressure
","Using data from a landmark high blood pressure study, researchers showed that the oldest and cheapest blood pressure medications work betterlandmark high blood pressure study, researchers showed that the oldest and cheapest blood pressure medications work better as the initial treatment of high blood pressure, in both African-Americans and other races, than newer, more expensive drugs.",Salynn Boyles
"https://www.webmd.com/hypertension-high-blood-pressure/news/20050405/water-pill-works-best-for-high-blood-pressure
","Though nearly one in three American adults has high blood pressure,one in three American adults has high blood pressure, the figure is closer to one in two for African-Americans.",Salynn Boyles
"https://www.webmd.com/hypertension-high-blood-pressure/news/20050405/water-pill-works-best-for-high-blood-pressure
","Because of this, the American Heart Association and other health groups recommend more aggressive blood pressure treatment for African-Americans than for other racial groups.",Salynn Boyles
"https://www.webmd.com/hypertension-high-blood-pressure/news/20050405/water-pill-works-best-for-high-blood-pressure
",But the goal for African-Americans is now 130/80.,Salynn Boyles
"https://www.webmd.com/hypertension-high-blood-pressure/news/20050405/water-pill-works-best-for-high-blood-pressure
",Their goal was to look at the risk of heart disease and death from heart disease in African-Americans with high blood pressure taking one of the three commonly prescribed medications.,Salynn Boyles
"https://www.webmd.com/hypertension-high-blood-pressure/news/20050405/water-pill-works-best-for-high-blood-pressure
","Among the new findings reported by Wright and colleagues in the April 6 issue of The Journal of the American Medical Association:
African-Americans who took the diuretic achieved better blood pressure control than those who took the other drugs.",Salynn Boyles
"https://www.webmd.com/hypertension-high-blood-pressure/news/20050405/water-pill-works-best-for-high-blood-pressure
",Diuretics were better than the two newer drugs for reducing the rates of heart failure in African-Americans.,Salynn Boyles
"https://www.webmd.com/hypertension-high-blood-pressure/news/20050405/water-pill-works-best-for-high-blood-pressure
","Among non-African-Americans, those who took calcium-channel blockers had the highest risk of heart failure.",Salynn Boyles
"https://www.webmd.com/hypertension-high-blood-pressure/news/20050405/water-pill-works-best-for-high-blood-pressure
",Neither of the two newer drugs was more effective than the diuretic for preventing heart attacks or death from heart disease in African-Americans and non-African-Americans.,Salynn Boyles
"https://www.webmd.com/hypertension-high-blood-pressure/news/20050405/water-pill-works-best-for-high-blood-pressure
",The findings showed that ACE inhibitors are less effective than other drugs for lowering blood pressure and preventing poor outcomes in African-Americans.,Salynn Boyles
"https://www.webmd.com/hypertension-high-blood-pressure/news/20050405/water-pill-works-best-for-high-blood-pressure
","African-Americans who took ACE inhibitors had a 40% greater risk of stroke, a 30% greater risk of heart failure, and a 19% greater risk for cardiovascular events than those who took the diuretic.",Salynn Boyles
"https://www.webmd.com/hypertension-high-blood-pressure/news/20050405/water-pill-works-best-for-high-blood-pressure
","The overall ALLHAT conclusions that thiazide-type diuretics are indicated as the drug of choice for initial therapy of hypertension apply to both blacks and non-black patient populations,"" the researchers conclude.",Salynn Boyles
"https://www.webmd.com/hypertension-high-blood-pressure/news/20050405/water-pill-works-best-for-high-blood-pressure
",They also recommend calcium-channel blockers over ACE inhibitors as the initial treatment for African-Americans who cannot take a diuretic.,Salynn Boyles
"https://www.webmd.com/first-aid/news/20190308/many-black-americans-live-in-trauma-care-deserts
","By Dennis Thompson
HealthDay Reporter
FRIDAY, March 8, 2019 (HealthDay News) -- Black neighborhoods in America's three largest cities are much more likely to be located in a ""trauma desert,"" an area without immediate access to a designated trauma center, a new study finds.",
"https://www.webmd.com/first-aid/news/20190308/many-black-americans-live-in-trauma-care-deserts
","Census data for neighborhoods in New York City, Chicago and Los Angeles revealed that neighborhoods made up of mostly black residents are more often 5 miles or more away from a trauma center, compared with white or Hispanic neighborhoods, researchers said.",
"https://www.webmd.com/first-aid/news/20190308/many-black-americans-live-in-trauma-care-deserts
","""We found that black neighborhoods were the only neighborhoods that were consistently in trauma deserts,"" said lead researcher Dr. Elizabeth Tung, an internal medicine and primary care instructor with University of Chicago Medicine.",
"https://www.webmd.com/first-aid/news/20190308/many-black-americans-live-in-trauma-care-deserts
","They found large proportions of majority-black neighborhoods in Chicago (35 percent) and New York City (21 percent), but not in Los Angeles (3 percent).",
"https://www.webmd.com/first-aid/news/20190308/many-black-americans-live-in-trauma-care-deserts
",The findings showed that black-majority neighborhoods were eight times more likely to be located in a trauma care desert in Chicago and five times more likely in Los Angeles.,
"https://www.webmd.com/first-aid/news/20190308/many-black-americans-live-in-trauma-care-deserts
","On the other hand, activists in New York City rallied around Harlem Hospital and headed off its closure twice, which could explain why the Big Apple's black communities are not as likely to be in a trauma care desert, Tung said.",
"https://www.webmd.com/heart-disease/news/20171023/heart-disease-stroke-cutting-black-lives-short
","Black Americans have a shorter life expectancy than whites, and higher rates of heart disease and stroke may be a major reason why, a new American Heart Association statement suggests.",
"https://www.webmd.com/heart-disease/news/20171023/heart-disease-stroke-cutting-black-lives-short
","In recent years, life expectancy for blacks was over three years less than for whites -- 75.5 years vs. almost 79 years, according to the statement, which was based on a review of more than 300 studies.",
"https://www.webmd.com/heart-disease/news/20171023/heart-disease-stroke-cutting-black-lives-short
","Black people have a higher rate of heart attacks, sudden cardiac arrest, heart failure and strokes.",
"https://www.webmd.com/heart-disease/news/20171023/heart-disease-stroke-cutting-black-lives-short
","Between 1999 and 2010, heart disease and stroke contributed to more than 2 million years of life lost among black people, the researchers said.",
"https://www.webmd.com/heart-disease/news/20171023/heart-disease-stroke-cutting-black-lives-short
","Heart disease and stroke risk factors such as high blood pressure, obesity and diabetes also start at an earlier age among black people than white people, the review found.",
"https://www.webmd.com/heart-disease/news/20171023/heart-disease-stroke-cutting-black-lives-short
","For example, 14 percent of black children have high blood pressure, compared to 8 percent of white children.",
"https://www.webmd.com/heart-disease/news/20171023/heart-disease-stroke-cutting-black-lives-short
","Twenty percent of black children aged 2 to 19 are obese, compared to 15 percent of white children.",
"https://www.webmd.com/heart-disease/news/20171023/heart-disease-stroke-cutting-black-lives-short
","Among adults, 58 percent of black women and 38 percent of black men are obese, compared to 33 percent of white women and 34 percent of white men, the review found.",
"https://www.webmd.com/heart-disease/news/20171023/heart-disease-stroke-cutting-black-lives-short
","Poverty is a major factor in the higher rates of heart disease and stroke among black people, but even middle- and upper-class black people are at higher risk than middle- and upper-class white people, the release said.",
"https://www.webmd.com/heart-disease/news/20171023/heart-disease-stroke-cutting-black-lives-short
","Although most people experience stress from jobs and major life events, African-Americans are more likely to have persistent economic stress and to face concerns about maintaining their health, including preventing weight gain and managing chronic conditions such as high blood pressure or diabetes,"" Carnethon said.",
"https://www.webmd.com/a-to-z-guides/news/20031007/minority-kids-studies
","Researchers found that African-American children are currently overrepresented in medical research, but white and Hispanic children are underrepresented.",Jennifer Warner
"https://www.webmd.com/a-to-z-guides/news/20031007/minority-kids-studies
","The study, published in the October issue of Pediatrics, suggests that ""black children do have fair access to the potential benefits of clinical trials"" despite having less access to quality health care in general.",Jennifer Warner
"https://www.webmd.com/a-to-z-guides/news/20031007/minority-kids-studies
","Researchers say they were surprised to find that black children were, in fact, overrepresented in clinical research.",Jennifer Warner
"https://www.webmd.com/a-to-z-guides/news/20031007/minority-kids-studies
","African-Americans make up 15% of the U.S. population, but 26% of children involved in medical research were African American, and 32% of those enrolled in clinical trials.",Jennifer Warner
"https://www.webmd.com/a-to-z-guides/news/20031007/minority-kids-studies
","In addition, the study found that black and Hispanic children were overrepresented in sensitive and potentially stigmatizing research areas, such as child abuse, high-risk behaviors, and HIV.",Jennifer Warner
"https://www.webmd.com/a-to-z-guides/news/20031007/minority-kids-studies
","For example, 30% of the children in studies in these areas were black despite this population only making up 15% of the U.S. population.",Jennifer Warner
"https://www.webmd.com/a-to-z-guides/news/20031007/minority-kids-studies
","Clearly, black and Hispanic children should be overrepresented in AIDS research as they account for 82% of all reported pediatric AIDS cases.",Jennifer Warner
"https://www.webmd.com/breast-cancer/news/20180925/breast-cancer-treatment-adherence-varies-by-race
","(HealthDay News) -- Black women are more likely than white women to skip important hormonal breast cancer treatments, new research indicates.",
"https://www.webmd.com/breast-cancer/news/20180925/breast-cancer-treatment-adherence-varies-by-race
","""This study provides evidence in a large, racially diverse cohort study that black women with hormone receptor-positive breast cancer experience unique barriers to endocrine therapy adherence,"" said study author Stephanie Wheeler, of the University of North Carolina School of Public Health.",
"https://www.webmd.com/breast-cancer/news/20180925/breast-cancer-treatment-adherence-varies-by-race
","In the United States, even though black women are less likely to develop breast cancer than white women, they are 40 percent more likely to die from it, the researchers noted.",
"https://www.webmd.com/breast-cancer/news/20180925/breast-cancer-treatment-adherence-varies-by-race
",Almost half were black.,
"https://www.webmd.com/breast-cancer/news/20180925/breast-cancer-treatment-adherence-varies-by-race
","Overall, 24 percent of the black women reported not taking their endocrine therapy drugs as often as they should.",
"https://www.webmd.com/breast-cancer/news/20180925/breast-cancer-treatment-adherence-varies-by-race
","Also, 14 percent of black women reported not taking their pills every day, compared to 5 percent of whites.",
"https://www.webmd.com/breast-cancer/news/20180925/breast-cancer-treatment-adherence-varies-by-race
","More than one-quarter of black women said they found it difficult to stick to their treatment plan, compared to 14 percent of white women.",
"https://www.webmd.com/breast-cancer/news/20180925/breast-cancer-treatment-adherence-varies-by-race
",More blacks than whites said they forgot to take their pills while traveling.,
"https://www.webmd.com/breast-cancer/news/20180925/breast-cancer-treatment-adherence-varies-by-race
",More black women also said they cut back on their pills to reduce costs or forgot to take their medication.,
"https://www.webmd.com/breast-cancer/news/20180925/breast-cancer-treatment-adherence-varies-by-race
","In addition, side effects led one-quarter of black women, but just 16 percent of white women, to skip doses, the study found.",
"https://www.webmd.com/heart-disease/news/20181219/why-are-blacks-more-prone-to-sudden-cardiac-death
",A sizable study still can't explain why black Americans are much more likely than whites to suffer sudden cardiac death.,
"https://www.webmd.com/heart-disease/news/20181219/why-are-blacks-more-prone-to-sudden-cardiac-death
","At the end of the day, we just don't have a full understanding of why patients who are black are more likely to succumb to [sudden cardiac death] -- a clear problem and knowledge gap on many levels,"" said study lead author Dr. Rajat Deo.",
"https://www.webmd.com/heart-disease/news/20181219/why-are-blacks-more-prone-to-sudden-cardiac-death
","The researchers examined data on more than 9,400 blacks and more than 13,000 whites.",
"https://www.webmd.com/heart-disease/news/20181219/why-are-blacks-more-prone-to-sudden-cardiac-death
","During an average follow-up of six years, there were nearly twice as many sudden cardiac deaths among the black adults.",
"https://www.webmd.com/heart-disease/news/20181219/why-are-blacks-more-prone-to-sudden-cardiac-death
","""While greater public health efforts to identify and decrease health risks in black populations will be a critical step in reducing their higher risk of [sudden cardiac death], our data suggest that it may not eliminate racial disparities entirely,"" Deo said in a university news release.",
"https://www.webmd.com/heart-disease/news/20181219/why-are-blacks-more-prone-to-sudden-cardiac-death
",They said blacks still had a significantly higher risk for sudden cardiac death.,
"https://www.webmd.com/heart-disease/news/20181219/why-are-blacks-more-prone-to-sudden-cardiac-death
","""For many in the black community, their first clinical presentation of any cardiovascular issue is a sudden cardiac death event,"" Deo said.",
"https://www.webmd.com/breast-cancer/news/20031002/breast-cancer-death-decline
","A new report from the American Cancer Society shows that despite widespread progress in early detection and treatment of breast cancer, African American women are still more likely to die of breast cancer than white women.",Jennifer Warner
"https://www.webmd.com/breast-cancer/news/20031002/breast-cancer-death-decline
","But the bad news is that although African American women and white women had similar numbers of deaths due to breast cancer in the 1980s, breast cancer death rates among African American women are now 30% higher than those among white women.",Jennifer Warner
"https://www.webmd.com/mental-health/addiction/news/20180504/racial-divide-narrows-in-opioid-prescribing-in-us
","By Robert Preidt
HealthDay Reporter
FRIDAY, May 4, 2018 (HealthDay News) -- Black Americans are no longer less likely than whites to be prescribed opioid painkillers -- but that means their risk of addiction to the narcotics has increased, researchers say.",
"https://www.webmd.com/mental-health/addiction/news/20180504/racial-divide-narrows-in-opioid-prescribing-in-us
","In 2015, the rates of opioid prescriptions were 23 percent for both blacks and whites.",
"https://www.webmd.com/mental-health/addiction/news/20180504/racial-divide-narrows-in-opioid-prescribing-in-us
","This suggests that doctors no longer discriminate against blacks when prescribing narcotics for pain relief, the researchers said.",
